oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
99000000000;24.08.2020;72,16;115,4;85,01;36,59;46,64;49,67;36,61;101,15;44,31;62,2;38,69;112,2;41,09;332,98;229,56;0;0;198,92;287,89;0;254,21;394,44;251,88;699,77;75,34;545,42;4,66;0;86,07;19,86;33,26;81,51;6 009,07;5 120,14;6 073,44;2 102,22;238,6;5 186,87;961,71;931,92;1 505,05;1 816,70;947,98;305,36;771,25;511,77;2 051,40;3 447,48;519,7;1 048,45;0;0;2 166,16;378,19;0;223,92;399,94;437,58;263,43;6 088,81;581,25;26 257,00;0;1 645,69;478,4;3 080,06;1 581,59;46,41;47,54;48,25;50,74;25 304,91;18 990,92;965,86;3 764,93
99000000000;25.08.2020;73,63;112,45;86,7;38,28;65,06;50,71;36,57;100,64;38,52;61,94;38,57;98,9;41,05;305,37;218,05;0;0;193,76;282,47;0;234,66;388,78;255,12;713,29;75,99;530,75;4,78;140,38;87,22;19,51;29,85;89,1;5 934,44;5 060,05;5 931,47;2 107,97;288;5 254,70;1 059,29;685,95;1 296,83;1 975,90;1 036,00;198,6;854,37;565,34;2 717,00;4 040,14;561,71;1 103,76;0;0;2 291,18;638,7;0;287,77;387,36;365,2;251,75;6 198,13;682,95;23 142,00;25,76;1 725,59;546,22;3 558,17;1 763,34;45,56;47,56;48,25;50,84;21 662,99;20 590,43;729,92;4 053,62
99000000000;26.08.2020;73,18;108,93;86,13;38,43;75,72;50,3;37,26;98,87;38,49;64,97;38,35;102,2;42,2;250,79;219,53;0;0;188,05;297,37;0;225,45;396,31;255,41;742,76;77,58;541,97;5,46;0;85,39;21,44;29,47;88,89;6 001,00;5 118,46;6 018,57;2 063,47;253,35;5 020,75;903,01;573,94;1 298,83;1 857,75;979,63;426,36;575,44;429,29;2 669,60;3 248,82;792,67;1 075,02;0;0;2 350,30;554,74;0;268,18;338,02;284,9;208,95;4 810,37;578,17;24 106,00;0;1 338,29;493,77;2 973,55;1 740,99;45,67;47,69;48,25;50,79;24 489,56;23 321,26;1 073,78;4 612,54
99000000000;27.08.2020;71,53;107,32;86,22;36,83;57,4;56,48;36,64;97,45;41,4;67,26;38,81;104,7;41,57;325,34;211,33;0;0;195,59;284,81;0;232,24;400,77;260,38;675,57;76,42;537,9;5,82;0;84,32;19,83;32,57;86,52;6 014,66;5 128,10;6 035,17;2 236,93;251,56;5 095,26;830,37;715,77;1 331,73;1 879,46;986,98;357,96;552,04;434,78;2 708,30;6 567,75;687,74;1 147,33;0;0;2 489,19;637,98;0;242,33;303,68;326,05;278,56;5 574,11;625,19;24 928,00;0;1 568,53;522,34;3 286,12;1 982,87;45,88;47,71;48,25;50,77;23 676,21;21 593,77;901,03;4 900,06
99000000000;28.08.2020;72,36;114,41;88,05;36,32;62,92;52,79;37,17;99,28;35,86;61,19;39,47;112,6;41,38;212,68;225,19;0;0;189,89;277,17;0;236,49;400,75;262,25;687,24;78,19;500,06;4,56;0;85,63;20,51;35,27;87,96;6 010,30;5 112,96;6 062,88;2 181,64;254,93;4 900,02;1 081,59;637,7;1 415,74;1 644,37;962,07;232,91;650,55;458,2;2 184,00;4 551,82;1 085,49;991,95;0;0;2 532,00;772,36;0;288,1;344,13;305,14;250,58;4 545,35;734,21;28 911,00;0;1 738,65;523,7;3 581,77;1 606,47;46,46;47,69;48,25;50,74;29 974,49;22 596,19;1 091,95;4 449,63
99000000000;29.08.2020;66,08;105,05;82,77;35,58;50,41;46,46;36,71;99,48;36,65;61,94;39,95;118,5;41;322,33;221,12;0;0;198,85;294,85;0;235,7;406,91;260,4;654,92;77,84;533,35;4,47;0;83,26;21,01;31,06;89,62;6 015,47;5 124,96;6 116,20;2 135,94;249,44;4 016,20;957,17;911,69;1 485,81;1 712,79;870,69;302,96;685,41;410,55;2 327,60;4 501,57;509,48;819,36;0;0;2 100,10;576,6;0;266,16;252,48;276,64;254,84;4 003,38;522,96;28 362,00;0;1 831,25;526,08;2 845,27;1 557,13;46,35;47,71;48,25;50,86;27 648,60;23 286,45;1 198,44;3 284,17
99000000000;30.08.2020;67,41;111,46;81,71;37,11;64,55;44,03;35,72;98,34;36,85;60,08;38,31;114,1;40,22;335,18;209,51;0;0;196,25;291,42;0;270,87;390,18;251,89;732,67;77,22;537,24;4,58;0;83,04;19,97;25,47;79,07;5 953,46;5 076,80;6 054,07;1 932,94;217,59;3 853,89;1 218,97;588,18;1 238,95;1 903,11;763,05;224,32;643,09;502,59;1 851,30;4 423,82;414,49;852,27;0;0;1 715,05;419,91;0;183,95;240,3;271,25;191,39;4 436,43;410,8;29 803,00;0;1 469,26;429,83;2 674,46;1 325,78;46,33;47,71;48,25;50,78;25 881,88;22 165,82;871,32;2 935,46
99000000000;31.08.2020;66,08;106,47;83,4;38,58;70,3;56,52;41,49;81,23;35,28;64,82;42,1;119,1;41,11;367,63;216;0;0;187,75;279,45;0;221,71;383,9;243,75;690,42;75,74;543,81;4,64;0;83,08;19,9;27,4;76,1;6 007,76;5 110,73;6 111,58;2 456,96;239,99;4 965,05;889,66;557,95;1 281,42;1 363,13;945,31;277,83;630,73;420,52;2 139,10;9 240,02;584,73;925,37;0;0;2 077,69;556,01;0;259,59;301,44;388,21;233,08;5 247,87;519,86;25 644,50;0;1 688,67;484,87;2 829,94;1 597,55;45,64;47,69;48,25;51,81;34 349,94;20 248,60;955,78;5 270,85
99000000000;01.09.2020;69,93;111,06;86,91;37,5;64,28;57,24;42,49;80,28;35,13;65,82;43,95;120,6;41,66;395,14;223,01;0;0;194,08;287,14;0;272,33;386,82;253,22;741,94;78,04;525,34;4,54;0;82,38;20,41;28,35;92,81;6 144,79;5 225,96;6 239,80;1 910,73;252,6;4 566,61;927,14;640,94;1 262,73;1 537,67;927,29;260,91;510,89;435,24;1 834,20;3 513,11;466,64;841,78;0;0;2 054,54;430,57;0;139,29;282,52;265,42;173,94;3 880,07;562,59;20 783,00;0;1 663,69;438,9;2 412,59;1 341,51;45,92;47,69;48,25;50,78;20 341,27;15 440,71;880,13;2 795,43
99000000000;02.09.2020;71,7;112,4;86,26;36,73;67,16;54,35;40,08;83,63;35;66,24;42,74;121,1;41,1;327,83;209,99;0;0;191,77;275,38;0;232,49;379,25;246,4;699,82;76,25;536,88;4,6;0;81,74;20,21;31,67;87,32;6 056,13;5 148,20;6 151,71;1 936,13;223,66;4 519,06;788,91;685,2;1 254,82;1 679,27;1 094,81;300,82;512,93;487,9;2 128,30;6 411,56;496,05;920,64;0;0;1 875,02;518,17;0;243,52;292,3;322,43;206,32;4 857,08;512,92;26 885,00;0;1 854,54;434,26;2 633,56;1 378,42;46,07;47,69;48,25;51,88;31 153,77;16 553,14;719,91;4 949,10
99000000000;03.09.2020;66,75;108,23;84,59;38,61;70,75;53,16;41,13;80,14;36,82;64,35;42,66;123,6;41,58;336,97;215,13;0;0;191,12;287,35;0;226,51;384,46;250,05;734,77;78,01;542,14;4,82;0;81,96;20,48;30,11;82,47;6 097,25;5 187,79;6 217,16;2 050,45;259,82;4 512,91;986,59;550,25;1 016,92;1 486,98;1 144,93;194,75;542,15;368,13;2 033,40;7 009,03;553,23;939,89;0;0;1 921,65;460,44;0;259,25;281;277,22;198;4 127,06;482,8;30 638,00;0;1 646,92;375,87;2 831,17;1 489,16;46,57;47,66;48,25;50,95;21 669,17;15 763,20;872,88;2 569,63
99000000000;04.09.2020;71,5;108,83;82,2;37,5;64,05;61,9;41,46;82,96;35,21;66,71;43,51;113,1;40,56;330,46;228,79;0;0;197,97;285,62;0;262,41;381,06;248,82;715,75;78,04;551,76;4,39;0;82,73;21,01;28,57;87,96;6 041,78;5 147,82;6 119,82;2 074,41;309,48;4 385,03;1 122,58;595,32;1 118,57;1 549,54;1 271,36;335,22;594,04;411,43;2 649,10;4 248,56;564,81;960,3;0;0;2 103,30;505,56;0;241,2;326,04;280,65;214,47;4 243,09;558,79;26 824,00;0;2 006,64;475,76;3 042,59;1 665,96;46,04;47,69;48,25;50,72;22 044,16;18 770,69;973,63;3 866,52
99000000000;05.09.2020;71,52;118,83;81,23;35,96;66,46;57,4;38,11;84,61;34,85;64,45;41,05;116;40,95;325,66;221;0;0;197,77;303,6;0;281,07;384,05;252,26;643,19;77,76;543,86;4,82;0;82,42;21,28;39,45;92,5;6 076,90;5 184,73;6 153,47;2 195,15;235,94;4 035,09;888,27;667,82;1 174,02;1 673,34;1 069,69;401,46;611,35;417,48;1 967,10;5 026,94;536,83;920,25;0;0;2 097,51;402,54;0;181,89;280,51;278,34;257,6;4 151,59;486,16;30 029,00;0;1 766,60;557,17;2 969,32;1 690,75;46,34;47,7;48,25;50,73;23 881,06;17 539,61;1 138,69;3 420,08
99000000000;06.09.2020;68,95;107,34;80,61;35,06;79,6;56;36,61;90,59;37;62,38;39,74;112,8;40,37;330,03;213,37;0;0;196,67;290,23;0;270,46;372,24;246,72;723,81;76,63;532,22;4,66;148,92;82,54;19,96;26,27;91,37;6 000,31;5 122,88;6 092,84;1 949,95;240,53;3 923,52;1 222,50;464,66;1 013,42;1 544,99;1 108,94;265,31;596,14;445,06;2 191,70;5 491,14;462,38;802,64;0;0;1 732,48;340,1;0;159,87;266,15;245,43;177,45;4 782,31;468,04;32 831,00;20,29;1 641,54;582,41;2 517,27;1 530,07;45,93;47,71;48,25;50,75;18 331,46;14 731,82;952,97;2 235,63
99000000000;07.09.2020;71,25;109,34;84,23;35,99;65,69;38,18;37,62;123,3;37,39;64,59;40,72;115,6;41,01;333,91;213,51;0;0;190,09;265,14;0;260,46;371,84;250,79;630,39;76,03;529,48;4,19;0;83,89;20,52;30,47;88,03;6 005,68;5 114,67;6 106,66;1 945,76;224,96;4 750,07;936,74;524,24;1 468,61;1 567,44;613,19;301,23;563,18;428,69;1 718,70;6 059,31;515,32;938,11;0;0;2 062,54;472,22;0;196,74;333,79;365,36;254,9;5 589,16;502,71;30 278,00;0;1 519,11;440,77;2 741,39;1 620,11;46,26;47,68;48,25;51,95;30 748,11;14 508,83;716,15;5 392,51
99000000000;08.09.2020;67,3;109,06;84,46;35,5;67,74;42,7;37,18;134,67;36,57;63,57;40,07;111,8;41,39;331,26;209,91;0;0;191,35;264,08;0;254,25;379,26;243,78;718,36;76,88;500,19;4,12;0;84,07;20,66;35,02;84,15;6 011,25;5 121,40;6 117,16;1 994,32;257,17;4 449,21;1 173,37;600,18;1 411,66;1 739,12;502,71;289,48;577,87;415,25;1 645,40;6 278,63;471,04;993,59;0;0;1 898,41;499,27;0;210,06;302,19;345,12;209,7;5 044,17;536,9;30 013,00;0;1 510,34;372,34;2 598,28;1 313,53;46,4;47,7;48,25;51,89;33 038,27;16 269,44;969,31;5 745,31
99000000000;09.09.2020;69,18;101,72;86,02;34,67;68,57;44,11;36,18;133,48;34,93;61,42;41,07;105,6;41,37;336,04;218,13;0;0;179,92;252,01;0;252,56;370,02;247,72;701,04;76,6;514,05;4,52;139,08;83,84;20,41;30,45;85,23;5 934,85;5 055,68;6 015,18;2 456,40;305,42;4 810,18;1 085,02;625,14;2 095,48;1 861,11;614,43;329,41;698,73;492,09;2 064,60;6 881,66;574,34;1 193,33;0;0;2 464,14;879;0;217,67;338,45;282,51;242,58;4 544,15;516,17;37 776,00;27,99;2 189,60;568,08;3 066,37;1 752,13;45,64;47,7;48,25;51,85;32 820,17;17 335,71;768,19;5 333,63
99000000000;10.09.2020;70,11;119,1;85,62;34,15;68,23;50,52;35,24;136,51;37,58;66,15;40,11;113,8;40,91;334,4;219,78;0;0;192,14;288,43;0;256,58;375,78;247,74;701,75;75,52;527,54;4,22;165,29;83,12;20,16;28,63;93,13;6 055,34;5 158,85;6 151,10;2 435,00;441,03;4 745,56;986,17;606,72;1 422,46;1 781,60;600,24;339,15;591,29;430,35;2 004,60;6 685,79;660,77;1 128,42;0;0;2 417,85;539,99;0;225,66;356,78;352,51;263,97;5 185,31;572,45;36 185,00;22,84;2 065,50;468,41;3 513,21;1 852,47;46,41;47,69;48,25;50,78;23 265,83;18 099,14;599,79;4 247,66
99000000000;11.09.2020;70,26;115,49;86,61;37,43;70,05;48;34,01;132,23;37,66;63,58;39,06;112,2;41,6;311,4;203,17;0;261,93;184,3;285,45;0;255,13;378,1;240,09;681,85;75,8;530,3;4,15;0;82,8;20,89;30,17;94,43;5 769,13;4 900,28;5 848,65;2 696,43;308,39;4 711,75;1 349,30;657,99;1 659,71;1 746,66;864,25;332,59;706,51;465,93;2 224,90;4 228,38;656,81;1 223,93;0;115,34;3 003,14;808,22;0;252,38;372,41;382,39;294,7;5 214,19;697,39;31 716,00;0;2 129,79;494,61;3 593,35;1 871,22;45,82;47,66;48,24;50,79;25 807,28;21 319,38;1 396,68;5 167,51
99000000000;12.09.2020;66,5;118,01;81,97;34,21;68,3;41,52;33,01;137,64;35,38;63,48;38,87;123,6;41,31;309,92;215,47;0;0;192,95;293,5;0;269,43;383,38;243,81;737,53;77,14;531,36;4,4;139,14;80,74;21,32;33,26;85,84;5 819,28;4 945,54;5 991,95;2 385,27;316,04;3 797,83;1 039,64;640,43;1 708,61;1 261,38;816,55;403,59;643,08;482,26;2 202,80;4 027,36;646,71;867,68;0;0;2 204,28;728,93;0;193,27;287,42;248,09;205,15;4 040,53;534,42;32 543,00;24,04;2 057,66;425,53;3 099,26;1 702,15;46,32;47,66;48,24;50,78;27 267,58;21 179,69;1 687,04;4 453,73
99000000000;13.09.2020;67,74;106,35;81,59;34,24;72,89;45,71;33,38;135,51;35,34;62,1;38,48;125,1;41,29;319,01;210,28;0;0;191,4;297,79;0;260,34;383,46;241,82;729,27;76,63;539,07;3,97;0;82,24;20,29;27,47;93,28;5 805,15;4 933,53;5 984,45;2 197,10;273,96;3 842,24;1 171,04;554,74;1 535,13;1 921,55;801,98;265,48;678,44;514,09;2 133,80;3 881,33;495,77;903,45;0;0;1 955,57;418,62;0;161,5;257,86;271,4;216,78;4 339,84;496,6;32 268,00;0;1 733,53;591,58;3 133,05;1 551,53;45,61;47,68;48,24;50,77;18 704,12;18 513,14;1 228,45;3 157,03
99000000000;14.09.2020;66,76;109,14;85,6;37,28;65,53;52,55;33,87;130,3;42,61;58,49;27,97;114,6;41,15;322,67;215,61;0;0;193,25;283,13;0;277,23;384,19;246,53;735,37;77,59;536,18;4,16;0;80,83;20,52;29,78;85,52;5 776,72;4 912,72;5 896,06;2 458,22;273,6;4 647,79;1 096,81;570,26;1 241,46;1 648,51;717,35;295,33;528,01;598,08;2 132,40;3 591,42;493,21;931,66;0;0;1 985,07;484,09;0;144,88;320,41;341,55;207,51;4 593,46;486,89;28 760,00;0;1 698,53;443,73;2 970,58;1 514,27;46,3;47,67;48,24;50,84;21 111,87;16 160,32;1 370,95;4 178,81
99000000000;15.09.2020;64,25;102,22;85,49;36,96;71,46;44,95;34,14;136,18;41,65;58,77;26,23;118,2;42,25;294,94;204,85;0;0;175,74;281,98;0;258,62;385,64;244,65;730,19;74,78;535,68;4,09;156,85;82,27;20,68;28,88;94,71;5 709,41;4 849,45;5 854,97;2 948,00;340,17;4 919,22;1 278,74;808,89;1 620,41;1 899,82;938,96;337,72;794,91;816,23;2 153,10;4 017,84;718,49;1 282,87;0;0;2 909,69;573,38;0;231,49;359,55;320,91;246,17;5 640,25;736,09;31 380,00;24,76;1 953,44;516,08;3 546,61;2 163,66;45,87;47,63;48,24;50,77;21 488,69;14 744,62;1 122,57;4 696,32
99000000000;16.09.2020;66,42;107,64;85,88;36,69;70,37;49,62;34,43;136,68;40,99;55,06;26,57;117,3;42,43;293,16;212,83;0;0;175,36;280,76;0;211,25;383,6;247,26;735,55;76,36;531,65;4,09;0;83,61;21,27;30,35;97,44;5 715,82;4 854,98;5 857,01;2 889,15;356,69;4 808,56;1 319,86;623,32;1 454,58;1 843,54;747,39;427,89;744,17;770,07;2 171,00;4 150,77;762,61;1 269,67;0;0;2 901,92;641,48;0;317,35;331,83;376,03;235,94;5 378,12;618,41;31 259,00;0;2 214,59;538,78;3 696,02;2 089,12;46,3;47,65;48,24;50,72;23 100,31;17 612,84;933,04;4 588,14
99000000000;17.09.2020;69,14;102,14;86,61;37,8;72,35;54,67;35,27;140,63;40,2;56,57;26,96;113,9;43,36;301,87;210,11;0;0;191,6;273,5;0;264,95;384,89;248,5;676,2;75,24;540,91;4,42;0;84,16;19,72;29,91;95,48;5 989,99;5 105,34;6 094,53;2 392,14;280,84;4 428,01;1 050,18;580,59;1 275,35;1 810,90;837,76;400,66;805,81;763,05;1 992,00;3 247,91;652,82;1 097,80;0;0;2 301,65;688,55;0;190,19;352,72;317,28;262,81;5 038,77;558,17;30 727,00;0;1 758,65;521,97;2 920,43;1 799,73;45,83;47,68;48,24;51,7;30 231,76;16 325,15;1 069,15;5 607,10
99000000000;18.09.2020;65,31;110,13;85,26;37,63;68,6;45,23;35,73;154,38;38,32;55,95;26,44;116,4;45,25;297,42;211,64;0;0;158,41;274,58;0;265,81;388,05;240,78;734,66;75,39;510,71;4,46;0;81,52;19,56;30,94;85,29;5 907,24;5 027,91;6 069,45;2 524,79;304,76;4 698,79;1 203,07;627,28;1 743,01;1 853,96;823,57;378,99;671,77;651,48;1 966,60;2 846,57;687,57;1 213,84;0;0;3 048,95;791,32;0;222,75;332,99;396,77;239,67;5 247,34;735,12;33 932,88;0;1 824,61;673,86;3 402,71;1 594,41;45,63;47,68;48,24;51,68;31 224,60;18 234,67;1 203,95;5 787,18
99000000000;19.09.2020;68,7;110,45;81,27;35,47;68,12;47,75;36,17;148,05;39,25;57,55;26,44;122,7;45,48;291,59;207,48;0;0;183,24;285,64;0;262,46;386,71;246,82;577,89;76,98;514,93;4,17;156,78;81,49;20,18;29,76;95,69;5 746,35;4 885,09;5 906,56;2 482,03;321,02;4 097,72;1 432,13;801,01;1 466,01;2 123,04;944,66;570,66;606,57;725,11;2 152,40;2 899,77;743,15;1 076,96;0;0;2 512,17;718,87;0;204,49;329,52;307,32;350,48;4 424,78;662,37;32 380,00;20,67;1 807,58;601,83;3 222,43;1 836,92;46,12;47,68;48,24;51,67;33 047,89;18 615,08;1 224,97;5 418,15
99000000000;20.09.2020;67,41;104,93;80,32;35,27;75,7;47,78;35,45;144,63;35,07;56,65;26,98;121,4;44,24;308,98;210,96;0;0;187,07;292,8;0;270,06;370,64;240,37;674,56;76,53;528,83;3,97;0;84,33;19,25;27,76;94,1;5 730,56;4 875,63;5 902,39;2 239,42;297,98;3 999,46;1 413,68;486,57;1 315,64;1 712,51;842,07;615,67;784,37;642,61;1 826,50;2 958,64;585,45;1 085,09;0;0;2 000,50;576,28;0;144,67;294,18;272,89;299,33;4 447,08;511,63;30 365,00;0;1 694,08;550,69;2 645,57;1 726,03;46,09;47,64;48,24;52,03;32 661,46;16 428,64;1 341,89;4 805,86
99000000000;21.09.2020;65,87;107,84;84,3;35,01;70,98;48,72;37,99;153,15;36,45;60,23;36,91;125,3;46,57;318,7;204,24;0;0;185,16;289,43;0;263,26;387,44;255,64;690,93;75,34;546,32;4,55;0;84,42;20,31;30,34;83,6;5 896,54;5 006,54;6 065,26;2 525,65;304,39;4 886,55;991,92;611,05;1 532,48;1 503,92;741,76;750,95;673,47;542,12;1 839,50;2 973,97;631,9;1 106,39;0;0;2 312,57;461,25;0;160,81;313,25;335,17;265,22;5 326,68;506,42;26 957,00;0;1 745,00;703,92;2 969,43;1 555,00;45,8;47,68;48,24;51,66;32 173,85;18 272,60;1 212,69;6 600,86
99000000000;22.09.2020;74,16;109,48;85,93;39,34;71,62;54,01;37,8;155,18;36,54;60,3;38,11;127,1;46,7;311,88;216,92;0;0;174,7;285,3;0;263,14;368,23;250,75;690,43;76,14;545,9;4,84;0;84,11;19,78;30,97;92,29;5 901,13;5 007,26;6 078,25;2 057,37;266,12;4 778,12;1 007,93;576,52;1 186,52;1 438,11;777,93;624,85;624,14;491,61;1 607,10;3 024,99;697,93;1 076,60;0;0;2 352,87;492,53;0;178,56;396,7;332,47;235,47;5 292,90;513,61;27 895,00;0;1 531,20;571,97;2 907,79;1 826,14;46,29;47,68;48,24;51,92;37 293,76;17 897,98;1 164,00;4 556,80
99000000000;23.09.2020;70,25;108,21;85,35;36,19;81,29;53,04;37,14;156;35,82;62,1;37,35;125,1;46,12;314,98;212,54;0;278,5;188,13;270,24;0;254,81;376,86;253,46;595;77,6;550,05;4,67;0;81,75;19,46;29,62;84,89;5 878,62;4 989,18;6 038,42;2 178,29;256;4 853,43;1 087,90;410,27;1 323,55;1 761,24;805,28;586,87;600,83;462,38;1 690,90;4 912,31;668,62;1 134,35;0;105,74;2 269,62;585,23;0;182,51;291,23;288,68;323,03;4 468,24;460,88;26 014,00;0;1 705,18;552,32;2 949,60;1 761,66;45,63;47,68;48,24;51,57;31 767,69;16 915,25;962,29;6 836,96
99000000000;24.09.2020;76,35;117,57;84,58;40,03;81,87;48,89;37,05;153,44;37,84;62,55;37,95;124,3;46,19;319,62;213,35;0;0;166,39;266,91;0;240,81;380,31;249,15;594,84;76,8;545,11;4,65;0;84,41;19,73;36,77;86,86;5 817,06;4 933,71;5 985,08;1 841,36;247,17;4 676,88;985,21;349,56;1 542,82;1 595,39;792,64;585,28;696,3;523,05;2 011,30;4 240,83;630,18;1 042,85;0;0;2 485,68;685,98;0;178,75;309,03;309,21;288,34;4 437,76;444,71;23 905,00;0;1 455,09;341,81;2 631,70;1 304,46;46,28;47,68;48,24;51,81;33 247,12;17 960,05;1 449,16;6 793,55
99000000000;25.09.2020;74,02;117,51;86,62;35,94;73,04;45,2;37,02;151,69;36,62;63,07;37,73;115,4;46,68;311,23;222,13;0;0;173,15;270,66;0;261,89;395,5;247,57;745,53;77,16;548,5;4,66;0;83,72;17,77;33,33;93,23;5 887,05;4 998,90;6 024,37;2 301,24;316,66;5 203,38;918,53;486,55;1 605,24;1 890,07;1 007,30;584,48;631,77;487,13;2 494,40;3 892,50;744,91;1 082,78;0;0;2 758,98;727,72;0;263,86;368,61;391,3;244,79;4 555,40;638,11;29 184,00;0;1 697,14;722,14;3 265,69;1 945,63;46,18;47,7;48,24;51,85;38 799,39;19 894,35;1 445,76;6 493,29
99000000000;26.09.2020;72,06;116,36;81,08;35,11;77,46;43,35;38,51;152,28;36,57;62,3;37,41;116,7;46,74;292,66;220,44;0;0;195,01;280,71;0;269,6;393,21;254,82;666,14;77,38;547,48;4,69;0;84,09;19,92;41;95,08;5 881,97;5 004,66;6 020,06;2 234,94;292,21;4 207,50;989,86;484,85;1 856,71;1 458,63;982,59;476,61;647,53;414,47;2 282,60;4 067,84;719,5;1 011,35;0;0;2 213,91;478,38;0;190,51;300,51;261,04;290,58;4 237,42;512,32;26 494,00;0;1 514,13;607,35;2 992,49;1 593,22;46,25;47,69;48,25;51,92;37 236,74;20 052,09;1 426,07;6 255,68
99000000000;27.09.2020;71,82;110,45;80,87;35,36;85,18;53,75;37,64;149,02;34,76;67,43;37,13;125,3;45,7;311,15;209,44;0;0;198,17;282,98;0;260,9;377,51;246,83;743,91;76,29;547,55;4,52;0;83;19,68;34,93;84,05;5 939,71;5 050,53;6 132,90;1 890,18;257,57;3 728,37;1 126,70;401,42;911,16;1 368,51;827,76;411,76;502,82;481,23;1 664,60;2 819,57;602,06;882,26;0;0;1 772,38;361,37;0;140,74;299,58;261,94;207,95;4 153,54;451,27;26 282,00;0;1 516,21;438,33;2 567,55;1 287,02;46,23;47,68;48,24;51,56;33 178,57;19 456,79;1 052,30;5 421,16
99000000000;28.09.2020;75,28;111,61;82,58;36,92;99,45;44,12;32,21;153,67;37,74;58,67;37,58;109,6;48,62;301,54;213,14;0;0;200,02;261,21;0;255,25;383,63;253,62;751,3;75,62;562,36;4,72;0;83,29;16,65;30,12;90,09;5 750,75;4 895,40;5 874,26;1 948,29;259,22;4 709,09;972,09;463,68;1 518,79;1 684,92;728,51;350,4;661,48;459,38;2 428,00;2 826,06;645,14;1 098,12;0;0;1 961,86;528,16;0;146,73;301,05;265,42;215,43;5 164,50;471,51;25 539,00;0;1 575,48;574,36;2 364,72;1 678,29;46,3;47,7;48,24;51,63;34 139,53;17 231,29;1 013,45;5 963,22
99000000000;29.09.2020;74,26;120,9;84,01;38,7;108,55;52,55;31,71;153,23;36,53;60,7;37,36;105,9;47,87;330,18;225,81;0;0;202,09;270,82;0;274,24;387,49;238,1;684,52;75,93;550,22;4,63;0;83,14;20,42;32,65;85;5 781,74;4 922,80;5 865,48;2 128,12;273,68;4 788,49;946,85;532,05;1 441,03;1 898,83;814,12;378,66;433,17;530,26;2 716,10;2 910,17;625,06;1 026,56;0;0;2 274,65;684,82;0;173,06;318,5;388,15;259,05;5 222,04;565,62;26 264,00;0;1 719,84;463,9;2 960,33;1 599,46;45,64;47,68;48,24;51,55;32 034,88;17 157,98;1 328,07;6 491,77
99000000000;30.09.2020;69,96;112,65;84,24;40,39;106,21;56,62;31,36;157,4;35,74;58,54;37,38;105,2;47,07;312,92;211,3;0;0;191,34;273,14;0;259,37;383,72;234,08;746,78;74,92;560,92;4,62;0;83,18;20,26;37,82;84,36;5 715,83;4 863,87;5 811,76;2 376,44;285,02;4 806,13;1 176,62;499,25;1 495,45;1 982,85;723,67;387,84;405,81;520,94;2 870,30;9 505,24;660,61;1 283,40;0;0;2 263,58;665,21;0;165,3;331,37;351,9;235,11;4 952,87;527,66;27 314,00;0;1 838,32;552,5;3 144,89;2 028,68;45,63;47,71;48,25;51,82;31 933,77;18 248,93;1 504,15;6 155,51
99000000000;01.10.2020;73,06;108,57;80,88;39,55;95,08;39,8;29,75;154,92;35,76;61,9;37,57;109;47,68;365,6;217,94;0;0;163,89;269,85;0;263,3;385,4;258,02;728,47;77,64;554,53;4,82;0;83,58;20,09;31,92;86,34;5 641,22;4 800,78;5 799,14;2 138,03;317,3;4 467,51;956,84;555,63;1 882,71;2 172,81;869,75;418,59;411,84;502,29;2 753,80;7 735,32;587,37;992,2;0;0;2 813,15;626,85;0;167,64;292,45;322,04;234,24;4 113,26;500,63;28 151,00;0;1 639,55;543,21;2 928,94;1 856,46;46,42;47,69;48,26;51,13;27 763,42;18 988,18;1 206,93;4 262,43
99000000000;02.10.2020;65,77;117,16;84,62;39,17;92,78;43,86;30,9;166,89;36,45;56,04;38,03;108,3;46,99;337,16;214,41;0;0;171,63;265,33;0;260,09;364,82;245,4;678,8;76,57;548,86;5;148,45;84,28;20,3;38,27;84,94;5 850,43;4 985,93;5 969,55;2 568,81;318,11;5 027,85;1 426,58;539,09;1 797,34;2 004,12;894,11;430,21;750,62;647,02;2 748,80;3 274,62;741,67;1 225,09;0;0;3 006,07;834,82;0;229,03;362,97;403,04;307,04;5 396,61;619,65;31 264,00;28,94;2 112,62;417,22;3 213,69;2 034,81;46,04;47,69;48,26;50,77;25 490,37;19 633,43;1 218,35;4 556,53
